NUMERO_LIGNE;CLIENT;DATE;DATE_LIVRAISON;ARTICLE;QUANTITE_CAISSE;NUMERO_COMMANDE
12;10064;03/02/2023;03/02/2023;1095;1;150
13;10064;03/02/2023;03/02/2023;1154;1;150
14;10064;03/02/2023;03/02/2023;1149;1;150
15;10064;03/02/2023;03/02/2023;1155;1;150
16;10064;03/02/2023;03/02/2023;1156;1;150
17;10064;03/02/2023;03/02/2023;1132;1;150
1;543;11/02/2023;11/02/2023;116;1;151
2;543;11/02/2023;11/02/2023;27;1;151
3;543;11/02/2023;11/02/2023;139;1;151
4;543;11/02/2023;11/02/2023;1126;1;151
5;543;11/02/2023;11/02/2023;21;1;151
6;543;11/02/2023;11/02/2023;1151;1;151
7;543;11/02/2023;11/02/2023;254;1;151
1;545;15/02/2023;15/02/2023;329;1;152
2;545;15/02/2023;15/02/2023;219;1;152
3;545;15/02/2023;15/02/2023;258;1;152
4;545;15/02/2023;15/02/2023;36;1;152
5;545;15/02/2023;15/02/2023;311;1;152
6;545;15/02/2023;15/02/2023;119;1;152
7;545;15/02/2023;15/02/2023;109;1;152
8;545;15/02/2023;15/02/2023;508;1;152
1;10160;17/02/2023;17/02/2023;211;1;153
2;10160;17/02/2023;17/02/2023;17;1;153
3;10160;17/02/2023;17/02/2023;18;1;153
4;10160;17/02/2023;17/02/2023;19;1;153
5;10160;17/02/2023;17/02/2023;509;1;153
6;10160;17/02/2023;17/02/2023;1170;1;153
7;10160;17/02/2023;17/02/2023;147;1;153
8;10160;17/02/2023;17/02/2023;1132;1;153
9;10160;17/02/2023;17/02/2023;1135;1;153
10;10160;17/02/2023;17/02/2023;334;1;153
11;10160;17/02/2023;17/02/2023;1107;1;153
12;10160;17/02/2023;17/02/2023;1041;1;153
13;10160;17/02/2023;17/02/2023;1179;1;153
14;10160;17/02/2023;17/02/2023;1181;1;153
15;10160;17/02/2023;17/02/2023;976;1;153
16;10160;17/02/2023;17/02/2023;1151;1;153
17;10160;17/02/2023;17/02/2023;1156;1;153
18;10160;17/02/2023;17/02/2023;1049;1;153
19;10160;17/02/2023;17/02/2023;1195;1;153
20;10160;17/02/2023;17/02/2023;1105;1;153
21;10160;17/02/2023;17/02/2023;1200;1;153
22;10160;17/02/2023;17/02/2023;1201;1;153
23;10160;17/02/2023;17/02/2023;1202;1;153
1;0;20/02/2023;20/02/2023;1198;1;154
2;0;20/02/2023;20/02/2023;1111;1;154
3;0;20/02/2023;20/02/2023;1199;1;154
4;0;20/02/2023;20/02/2023;1200;1;154
5;0;20/02/2023;20/02/2023;1202;1;154
6;0;20/02/2023;20/02/2023;71;1;154
7;0;20/02/2023;20/02/2023;393;1;154
8;0;20/02/2023;20/02/2023;778;1;154
9;0;20/02/2023;20/02/2023;1041;1;154
10;0;20/02/2023;20/02/2023;1176;1;154
11;0;20/02/2023;20/02/2023;1160;1;154
12;0;20/02/2023;20/02/2023;1162;1;154
13;0;20/02/2023;20/02/2023;1163;1;154
14;0;20/02/2023;20/02/2023;792;1;154
15;0;20/02/2023;20/02/2023;334;1;154
16;0;20/02/2023;20/02/2023;335;1;154
17;0;20/02/2023;20/02/2023;1135;1;154
18;0;20/02/2023;20/02/2023;1132;1;154
19;0;20/02/2023;20/02/2023;1134;1;154
20;0;20/02/2023;20/02/2023;1096;1;154
21;0;20/02/2023;20/02/2023;771;1;154
22;0;20/02/2023;20/02/2023;1015;1;154
23;0;20/02/2023;20/02/2023;122;1;154
24;0;20/02/2023;20/02/2023;1059;1;154
25;0;20/02/2023;20/02/2023;1054;1;154
26;0;20/02/2023;20/02/2023;1057;1;154
27;0;20/02/2023;20/02/2023;1034;1;154
28;0;20/02/2023;20/02/2023;1093;1;154
29;0;20/02/2023;20/02/2023;1094;1;154
30;0;20/02/2023;20/02/2023;179;1;154
31;0;20/02/2023;20/02/2023;178;1;154
32;0;20/02/2023;20/02/2023;314;2;154
33;0;20/02/2023;20/02/2023;315;2;154
34;0;20/02/2023;20/02/2023;1188;1;154
35;0;20/02/2023;20/02/2023;978;1;154
36;0;20/02/2023;20/02/2023;1183;1;154
37;0;20/02/2023;20/02/2023;1184;1;154
38;0;20/02/2023;20/02/2023;1186;1;154
39;0;20/02/2023;20/02/2023;1191;1;154
40;0;20/02/2023;20/02/2023;1148;1;154
41;0;20/02/2023;20/02/2023;1149;1;154
42;0;20/02/2023;20/02/2023;1150;1;154
43;0;20/02/2023;20/02/2023;896;1;154
44;0;20/02/2023;20/02/2023;1155;1;154
45;0;20/02/2023;20/02/2023;1154;1;154
46;0;20/02/2023;20/02/2023;1153;1;154
47;0;20/02/2023;20/02/2023;1152;1;154
1;10097;23/02/2023;23/02/2023;1223;3;155
2;10097;23/02/2023;23/02/2023;1224;3;155
3;10097;23/02/2023;23/02/2023;1225;2;155
4;10097;23/02/2023;23/02/2023;1226;3;155
5;10097;23/02/2023;23/02/2023;1227;3;155
6;10097;23/02/2023;23/02/2023;1228;3;155
7;10097;23/02/2023;23/02/2023;147;6;155
8;10097;23/02/2023;23/02/2023;1134;2;155
9;10097;23/02/2023;23/02/2023;333;2;155
10;10097;23/02/2023;23/02/2023;1212;1;155
11;10097;23/02/2023;23/02/2023;1162;2;155
1;0;23/02/2023;23/02/2023;1202;2;156
2;0;23/02/2023;23/02/2023;1204;1;156
3;0;23/02/2023;23/02/2023;1225;2;156
4;0;23/02/2023;23/02/2023;147;1;156
5;0;23/02/2023;23/02/2023;1070;2;156
6;0;23/02/2023;23/02/2023;1132;2;156
7;0;23/02/2023;23/02/2023;548;2;156
8;0;23/02/2023;23/02/2023;1226;1;156
9;0;23/02/2023;23/02/2023;1227;1;156
10;0;23/02/2023;23/02/2023;771;2;156
11;0;23/02/2023;23/02/2023;1152;1;156
12;0;23/02/2023;23/02/2023;1151;1;156
13;0;23/02/2023;23/02/2023;486;1;156
1;1761;27/02/2023;27/02/2023;113;1;157
2;1761;27/02/2023;27/02/2023;1217;1;157
3;1761;27/02/2023;27/02/2023;1201;1;157
4;1761;27/02/2023;27/02/2023;1228;1;157
5;1761;27/02/2023;27/02/2023;1227;1;157
6;1761;27/02/2023;27/02/2023;1226;1;157
7;1761;27/02/2023;27/02/2023;1224;1;157
8;1761;27/02/2023;27/02/2023;1223;1;157
9;1761;27/02/2023;27/02/2023;1225;1;157
10;1761;27/02/2023;27/02/2023;147;1;157
11;1761;27/02/2023;27/02/2023;44;1;157
1;10667;27/02/2023;27/02/2023;1203;3;158
2;10667;27/02/2023;27/02/2023;1198;1;158
3;10667;27/02/2023;27/02/2023;1200;2;158
4;10667;27/02/2023;27/02/2023;1202;2;158
5;10667;27/02/2023;27/02/2023;1201;2;158
6;10667;27/02/2023;27/02/2023;1204;2;158
7;10667;27/02/2023;27/02/2023;252;4;158
8;10667;27/02/2023;27/02/2023;1070;2;158
9;10667;27/02/2023;27/02/2023;1132;2;158
10;10667;27/02/2023;27/02/2023;1223;2;158
11;10667;27/02/2023;27/02/2023;1224;2;158
12;10667;27/02/2023;27/02/2023;122;1;158
13;10667;27/02/2023;27/02/2023;1153;2;158
14;10667;27/02/2023;27/02/2023;1156;2;158
15;10667;27/02/2023;27/02/2023;1154;1;158
16;10667;27/02/2023;27/02/2023;520;1;158
1;10186;28/02/2023;28/02/2023;1202;2;159
2;10186;28/02/2023;28/02/2023;1204;1;159
3;10186;28/02/2023;28/02/2023;1201;1;159
4;10186;28/02/2023;28/02/2023;1199;2;159
5;10186;28/02/2023;28/02/2023;1129;1;159
6;10186;28/02/2023;28/02/2023;1179;1;159
7;10186;28/02/2023;28/02/2023;1041;1;159
8;10186;28/02/2023;28/02/2023;544;1;159
9;10186;28/02/2023;28/02/2023;1161;1;159
10;10186;28/02/2023;28/02/2023;308;2;159
11;10186;28/02/2023;28/02/2023;1223;1;159
12;10186;28/02/2023;28/02/2023;1224;1;159
13;10186;28/02/2023;28/02/2023;1225;1;159
14;10186;28/02/2023;28/02/2023;1226;1;159
15;10186;28/02/2023;28/02/2023;1227;1;159
16;10186;28/02/2023;28/02/2023;1228;1;159
17;10186;28/02/2023;28/02/2023;322;2;159
18;10186;28/02/2023;28/02/2023;1105;1;159
19;10186;28/02/2023;28/02/2023;1106;1;159
20;10186;28/02/2023;28/02/2023;847;1;159
21;10186;28/02/2023;28/02/2023;1203;1;159
22;10186;28/02/2023;28/02/2023;388;1;159
23;10186;28/02/2023;28/02/2023;1092;1;159
24;10186;28/02/2023;28/02/2023;1128;1;159
25;10186;28/02/2023;28/02/2023;735;1;159
26;10186;28/02/2023;28/02/2023;91;1;159
27;10186;28/02/2023;28/02/2023;1195;1;159
28;10186;28/02/2023;28/02/2023;507;1;159
29;10186;28/02/2023;28/02/2023;1193;1;159
30;10186;28/02/2023;28/02/2023;1166;1;159
31;10186;28/02/2023;28/02/2023;1170;1;159
32;10186;28/02/2023;28/02/2023;1172;1;159
33;10186;28/02/2023;28/02/2023;1231;1;159
34;10186;28/02/2023;28/02/2023;567;1;159
35;10186;28/02/2023;28/02/2023;872;1;159
36;10186;28/02/2023;28/02/2023;156;1;159
37;10186;28/02/2023;28/02/2023;335;1;159
38;10186;28/02/2023;28/02/2023;769;1;159
39;10186;28/02/2023;28/02/2023;1065;1;159
40;10186;28/02/2023;28/02/2023;1131;1;159
41;10186;28/02/2023;28/02/2023;1206;1;159
42;10186;28/02/2023;28/02/2023;1218;1;159
43;10186;28/02/2023;28/02/2023;1219;1;159
44;10186;28/02/2023;28/02/2023;1220;1;159
45;10186;28/02/2023;28/02/2023;1221;1;159
46;10186;28/02/2023;28/02/2023;1222;1;159
47;10186;28/02/2023;28/02/2023;896;1;159
48;10186;28/02/2023;28/02/2023;608;1;159
49;10186;28/02/2023;28/02/2023;9;1;159
50;10186;28/02/2023;28/02/2023;97;1;159
51;10186;28/02/2023;28/02/2023;1214;1;159
52;10186;28/02/2023;28/02/2023;147;2;159
53;10186;28/02/2023;28/02/2023;1205;1;159
54;10186;28/02/2023;28/02/2023;109;1;159
1;1628;03/03/2023;03/03/2023;147;4;160
2;1628;03/03/2023;03/03/2023;1070;1;160
3;1628;03/03/2023;03/03/2023;1224;2;160
4;1628;03/03/2023;03/03/2023;1226;2;160
5;1628;03/03/2023;03/03/2023;250;1;160
6;1628;03/03/2023;03/03/2023;912;1;160
7;1628;03/03/2023;03/03/2023;1167;1;160
8;1628;03/03/2023;03/03/2023;1169;2;160
9;1628;03/03/2023;03/03/2023;1171;1;160
10;1628;03/03/2023;03/03/2023;508;1;160
11;1628;03/03/2023;03/03/2023;110;1;160
12;1628;03/03/2023;03/03/2023;114;1;160
13;1628;03/03/2023;03/03/2023;93;1;160
14;1628;03/03/2023;03/03/2023;109;1;160
1;10013;07/03/2023;07/03/2023;1223;1;161
2;10013;07/03/2023;07/03/2023;1224;1;161
3;10013;07/03/2023;07/03/2023;1225;1;161
4;10013;07/03/2023;07/03/2023;1226;1;161
5;10013;07/03/2023;07/03/2023;1227;1;161
6;10013;07/03/2023;07/03/2023;1228;1;161
7;10013;07/03/2023;07/03/2023;1217;1;161
8;10013;07/03/2023;07/03/2023;1201;1;161
9;10013;07/03/2023;07/03/2023;1198;1;161
10;10013;07/03/2023;07/03/2023;548;1;161
1;10013;07/03/2023;07/03/2023;1206;2;162
2;10013;07/03/2023;07/03/2023;1222;1;162
3;10013;07/03/2023;07/03/2023;1220;1;162
4;10013;07/03/2023;07/03/2023;1107;1;162
5;10013;07/03/2023;07/03/2023;1223;1;162
6;10013;07/03/2023;07/03/2023;1106;1;162
7;10013;07/03/2023;07/03/2023;1201;1;162
1;1676;11/03/2023;11/03/2023;329;2;163
2;1676;11/03/2023;11/03/2023;976;1;163
3;1676;11/03/2023;11/03/2023;978;1;163
4;1676;11/03/2023;11/03/2023;121;1;163
5;1676;11/03/2023;11/03/2023;494;1;163
1;545;15/03/2023;15/03/2023;226;1;164
2;545;15/03/2023;15/03/2023;258;1;164
3;545;15/03/2023;15/03/2023;634;1;164
4;545;15/03/2023;15/03/2023;76;1;164
5;545;15/03/2023;15/03/2023;108;1;164
1;10210;15/03/2023;15/03/2023;258;2;165
2;10210;15/03/2023;15/03/2023;46;1;165
3;10210;15/03/2023;15/03/2023;44;1;165
4;10210;15/03/2023;15/03/2023;36;1;165
5;10210;15/03/2023;15/03/2023;206;2;165
6;10210;15/03/2023;15/03/2023;81;1;165
7;10210;15/03/2023;15/03/2023;78;1;165
8;10210;15/03/2023;15/03/2023;113;2;165
9;10210;15/03/2023;15/03/2023;115;1;165
10;10210;15/03/2023;15/03/2023;117;1;165
11;10210;15/03/2023;15/03/2023;40;1;165
12;10210;15/03/2023;15/03/2023;63;2;165
13;10210;15/03/2023;15/03/2023;782;3;165
14;10210;15/03/2023;15/03/2023;1213;1;165
15;10210;15/03/2023;15/03/2023;65;1;165
16;10210;15/03/2023;15/03/2023;62;1;165
17;10210;15/03/2023;15/03/2023;37;2;165
18;10210;15/03/2023;15/03/2023;116;1;165
19;10210;15/03/2023;15/03/2023;1165;1;165
20;10210;15/03/2023;15/03/2023;1160;1;165
21;10210;15/03/2023;15/03/2023;1226;1;165
22;10210;15/03/2023;15/03/2023;1228;1;165
23;10210;15/03/2023;15/03/2023;333;1;165
24;10210;15/03/2023;15/03/2023;548;1;165
25;10210;15/03/2023;15/03/2023;1016;1;165
26;10210;15/03/2023;15/03/2023;314;1;165
27;10210;15/03/2023;15/03/2023;257;1;165
28;10210;15/03/2023;15/03/2023;147;1;165
1;10194;20/03/2023;20/03/2023;747;1;166
2;10194;20/03/2023;20/03/2023;751;1;166
3;10194;20/03/2023;20/03/2023;1161;1;166
4;10194;20/03/2023;20/03/2023;1163;1;166
5;10194;20/03/2023;20/03/2023;1165;1;166
6;10194;20/03/2023;20/03/2023;737;1;166
7;10194;20/03/2023;20/03/2023;544;1;166
8;10194;20/03/2023;20/03/2023;1046;1;166
9;10194;20/03/2023;20/03/2023;1227;1;166
10;10194;20/03/2023;20/03/2023;1225;1;166
11;10194;20/03/2023;20/03/2023;1070;1;166
12;10194;20/03/2023;20/03/2023;335;1;166
13;10194;20/03/2023;20/03/2023;1131;1;166
14;10194;20/03/2023;20/03/2023;847;1;166
15;10194;20/03/2023;20/03/2023;1006;1;166
16;10194;20/03/2023;20/03/2023;567;1;166
1;543;25/03/2023;25/03/2023;8;2;167
2;543;25/03/2023;25/03/2023;1256;1;167
3;543;25/03/2023;25/03/2023;147;1;167
4;543;25/03/2023;25/03/2023;1261;1;167
1;545;29/03/2023;29/03/2023;329;1;168
2;545;29/03/2023;29/03/2023;258;2;168
3;545;29/03/2023;29/03/2023;76;1;168
4;545;29/03/2023;29/03/2023;519;1;168
5;545;29/03/2023;29/03/2023;110;1;168
1;0;05/04/2023;05/04/2023;1076;1;169
2;0;05/04/2023;05/04/2023;1274;1;169
3;0;05/04/2023;05/04/2023;1273;1;169
4;0;05/04/2023;05/04/2023;1272;1;169
5;0;05/04/2023;05/04/2023;1271;1;169
6;0;05/04/2023;05/04/2023;1228;1;169
7;0;05/04/2023;05/04/2023;1252;1;169
8;0;05/04/2023;05/04/2023;1083;1;169
9;0;05/04/2023;05/04/2023;1241;1;169
10;0;05/04/2023;05/04/2023;1250;1;169
11;0;05/04/2023;05/04/2023;1242;1;169
12;0;05/04/2023;05/04/2023;1289;1;169
13;0;05/04/2023;05/04/2023;1290;1;169
14;0;05/04/2023;05/04/2023;1232;1;169
15;0;05/04/2023;05/04/2023;1233;1;169
1;10178;05/04/2023;05/04/2023;1245;1;170
2;10178;05/04/2023;05/04/2023;1243;1;170
3;10178;05/04/2023;05/04/2023;1241;1;170
4;10178;05/04/2023;05/04/2023;147;2;170
5;10178;05/04/2023;05/04/2023;1228;1;170
6;10178;05/04/2023;05/04/2023;1251;1;170
7;10178;05/04/2023;05/04/2023;1274;1;170
8;10178;05/04/2023;05/04/2023;1275;2;170
9;10178;05/04/2023;05/04/2023;1269;1;170
10;10178;05/04/2023;05/04/2023;1272;1;170
11;10178;05/04/2023;05/04/2023;1246;1;170
12;10178;05/04/2023;05/04/2023;791;1;170
13;10178;05/04/2023;05/04/2023;1183;1;170
14;10178;05/04/2023;05/04/2023;978;1;170
15;10178;05/04/2023;05/04/2023;1191;1;170
16;10178;05/04/2023;05/04/2023;1280;1;170
17;10178;05/04/2023;05/04/2023;1283;1;170
18;10178;05/04/2023;05/04/2023;1286;1;170
19;10178;05/04/2023;05/04/2023;1181;1;170
20;10178;05/04/2023;05/04/2023;1270;1;170
21;10178;05/04/2023;05/04/2023;1076;1;170
22;10178;05/04/2023;05/04/2023;1249;1;170
23;10178;05/04/2023;05/04/2023;1198;1;170
24;10178;05/04/2023;05/04/2023;1252;1;170
25;10178;05/04/2023;05/04/2023;252;1;170
26;10178;05/04/2023;05/04/2023;1250;1;170
27;10178;05/04/2023;05/04/2023;1244;1;170
28;10178;05/04/2023;05/04/2023;1256;1;170
29;10178;05/04/2023;05/04/2023;1259;1;170
30;10178;05/04/2023;05/04/2023;1258;1;170
31;10178;05/04/2023;05/04/2023;1099;1;170
32;10178;05/04/2023;05/04/2023;1103;1;170
1;543;07/04/2023;07/04/2023;1280;1;171
2;543;07/04/2023;07/04/2023;215;1;171
3;543;07/04/2023;07/04/2023;216;1;171
4;543;07/04/2023;07/04/2023;1275;1;171
5;543;07/04/2023;07/04/2023;305;1;171
1;0;11/04/2023;11/04/2023;1248;2;172
2;0;11/04/2023;11/04/2023;147;1;172
3;0;11/04/2023;11/04/2023;1270;1;172
4;0;11/04/2023;11/04/2023;548;1;172
5;0;11/04/2023;11/04/2023;1275;1;172
6;0;11/04/2023;11/04/2023;114;1;172
7;0;11/04/2023;11/04/2023;110;1;172
8;0;11/04/2023;11/04/2023;109;1;172
9;0;11/04/2023;11/04/2023;302;1;172
10;0;11/04/2023;11/04/2023;325;1;172
11;0;11/04/2023;11/04/2023;336;1;172
1;1761;13/04/2023;13/04/2023;113;1;173
2;1761;13/04/2023;13/04/2023;305;1;173
3;1761;13/04/2023;13/04/2023;1299;1;173
4;1761;13/04/2023;13/04/2023;1297;1;173
5;1761;13/04/2023;13/04/2023;1252;1;173
1;1761;14/04/2023;14/04/2023;1304;1;174
2;1761;14/04/2023;14/04/2023;1305;1;174
3;1761;14/04/2023;14/04/2023;1306;1;174
4;1761;14/04/2023;14/04/2023;147;1;174
1;10112;14/04/2023;14/04/2023;1304;3;175
2;10112;14/04/2023;14/04/2023;1305;3;175
3;10112;14/04/2023;14/04/2023;1306;3;175
4;10112;14/04/2023;14/04/2023;147;3;175
5;10112;14/04/2023;14/04/2023;548;6;175
6;10112;14/04/2023;14/04/2023;1228;1;175
7;10112;14/04/2023;14/04/2023;1070;1;175
8;10112;14/04/2023;14/04/2023;1272;1;175
9;10112;14/04/2023;14/04/2023;1271;1;175
10;10112;14/04/2023;14/04/2023;1273;1;175
11;10112;14/04/2023;14/04/2023;1274;1;175
12;10112;14/04/2023;14/04/2023;110;1;175
13;10112;14/04/2023;14/04/2023;114;1;175
14;10112;14/04/2023;14/04/2023;508;2;175
15;10112;14/04/2023;14/04/2023;1275;1;175
1;545;19/04/2023;19/04/2023;250;1;176
2;545;19/04/2023;19/04/2023;36;1;176
3;545;19/04/2023;19/04/2023;76;1;176
4;545;19/04/2023;19/04/2023;1114;1;176
5;545;19/04/2023;19/04/2023;312;1;176
6;545;19/04/2023;19/04/2023;329;1;176
1;543;22/04/2023;22/04/2023;147;1;177
2;543;22/04/2023;22/04/2023;76;1;177
3;543;22/04/2023;22/04/2023;137;1;177
4;543;22/04/2023;22/04/2023;781;1;177
5;543;22/04/2023;22/04/2023;1327;1;177
6;543;22/04/2023;22/04/2023;1331;1;177
1;10667;24/04/2023;24/04/2023;1302;3;178
2;10667;24/04/2023;24/04/2023;252;3;178
3;10667;24/04/2023;24/04/2023;1249;2;178
4;10667;24/04/2023;24/04/2023;1251;2;178
5;10667;24/04/2023;24/04/2023;1297;2;178
6;10667;24/04/2023;24/04/2023;1303;1;178
7;10667;24/04/2023;24/04/2023;1298;2;178
8;10667;24/04/2023;24/04/2023;122;2;178
9;10667;24/04/2023;24/04/2023;299;2;178
10;10667;24/04/2023;24/04/2023;1259;2;178
11;10667;24/04/2023;24/04/2023;1338;2;178
12;10667;24/04/2023;24/04/2023;1337;2;178
13;10667;24/04/2023;24/04/2023;1273;2;178
14;10667;24/04/2023;24/04/2023;1275;3;178
15;10667;24/04/2023;24/04/2023;333;2;178
16;10667;24/04/2023;24/04/2023;1274;3;178
1;1628;25/04/2023;25/04/2023;1304;2;179
2;1628;25/04/2023;25/04/2023;1305;2;179
3;1628;25/04/2023;25/04/2023;1306;2;179
4;1628;25/04/2023;25/04/2023;1321;2;179
5;1628;25/04/2023;25/04/2023;147;2;179
6;1628;25/04/2023;25/04/2023;1070;1;179
7;1628;25/04/2023;25/04/2023;1228;1;179
8;1628;25/04/2023;25/04/2023;548;1;179
9;1628;25/04/2023;25/04/2023;1167;1;179
10;1628;25/04/2023;25/04/2023;1175;1;179
11;1628;25/04/2023;25/04/2023;1291;1;179
12;1628;25/04/2023;25/04/2023;1292;1;179
13;1628;25/04/2023;25/04/2023;1185;1;179
14;1628;25/04/2023;25/04/2023;1280;1;179
15;1628;25/04/2023;25/04/2023;1286;1;179
16;1628;25/04/2023;25/04/2023;1183;1;179
1;10061;28/04/2023;28/04/2023;769;2;180
2;10061;28/04/2023;28/04/2023;1106;2;180
3;10061;28/04/2023;28/04/2023;1301;5;180
4;10061;28/04/2023;28/04/2023;1294;2;180
5;10061;28/04/2023;28/04/2023;1053;1;180
6;10061;28/04/2023;28/04/2023;1052;1;180
7;10061;28/04/2023;28/04/2023;112;3;180
8;10061;28/04/2023;28/04/2023;1307;2;180
9;10061;28/04/2023;28/04/2023;1308;1;180
10;10061;28/04/2023;28/04/2023;1325;2;180
1;10061;28/04/2023;28/04/2023;788;1;181
2;10061;28/04/2023;28/04/2023;787;1;181
3;10061;28/04/2023;28/04/2023;1285;2;181
4;10061;28/04/2023;28/04/2023;1295;2;181
1;10047;02/05/2023;02/05/2023;1298;1;182
2;10047;02/05/2023;02/05/2023;1299;1;182
3;10047;02/05/2023;02/05/2023;1176;1;182
4;10047;02/05/2023;02/05/2023;1043;1;182
5;10047;02/05/2023;02/05/2023;147;1;182
6;10047;02/05/2023;02/05/2023;1272;1;182
7;10047;02/05/2023;02/05/2023;1274;1;182
8;10047;02/05/2023;02/05/2023;1273;1;182
9;10047;02/05/2023;02/05/2023;1259;1;182
10;10047;02/05/2023;02/05/2023;1257;1;182
11;10047;02/05/2023;02/05/2023;1258;1;182
12;10047;02/05/2023;02/05/2023;1338;1;182
13;10047;02/05/2023;02/05/2023;1264;1;182
14;10047;02/05/2023;02/05/2023;1336;1;182
15;10047;02/05/2023;02/05/2023;1337;1;182
16;10047;02/05/2023;02/05/2023;865;1;182
17;10047;02/05/2023;02/05/2023;1189;1;182
18;10047;02/05/2023;02/05/2023;1187;1;182
19;10047;02/05/2023;02/05/2023;1177;1;182
1;10186;02/05/2023;02/05/2023;544;1;183
2;10186;02/05/2023;02/05/2023;1316;1;183
3;10186;02/05/2023;02/05/2023;751;2;183
4;10186;02/05/2023;02/05/2023;1313;1;183
5;10186;02/05/2023;02/05/2023;1312;1;183
6;10186;02/05/2023;02/05/2023;1164;1;183
7;10186;02/05/2023;02/05/2023;1299;1;183
8;10186;02/05/2023;02/05/2023;252;1;183
9;10186;02/05/2023;02/05/2023;1112;1;183
10;10186;02/05/2023;02/05/2023;1249;1;183
11;10186;02/05/2023;02/05/2023;1176;1;183
12;10186;02/05/2023;02/05/2023;1043;1;183
13;10186;02/05/2023;02/05/2023;1246;1;183
14;10186;02/05/2023;02/05/2023;688;1;183
15;10186;02/05/2023;02/05/2023;1321;1;183
16;10186;02/05/2023;02/05/2023;1276;1;183
17;10186;02/05/2023;02/05/2023;217;1;183
18;10186;02/05/2023;02/05/2023;215;1;183
19;10186;02/05/2023;02/05/2023;250;1;183
20;10186;02/05/2023;02/05/2023;520;1;183
21;10186;02/05/2023;02/05/2023;1336;1;183
22;10186;02/05/2023;02/05/2023;1337;1;183
23;10186;02/05/2023;02/05/2023;1302;1;183
24;10186;02/05/2023;02/05/2023;1300;1;183
25;10186;02/05/2023;02/05/2023;1311;1;183
26;10186;02/05/2023;02/05/2023;1317;1;183
27;10186;02/05/2023;02/05/2023;1131;1;183
28;10186;02/05/2023;02/05/2023;873;1;183
29;10186;02/05/2023;02/05/2023;1011;1;183
30;10186;02/05/2023;02/05/2023;1266;1;183
31;10186;02/05/2023;02/05/2023;1265;1;183
32;10186;02/05/2023;02/05/2023;146;2;183
33;10186;02/05/2023;02/05/2023;872;1;183
34;10186;02/05/2023;02/05/2023;1271;1;183
35;10186;02/05/2023;02/05/2023;1093;1;183
36;10186;02/05/2023;02/05/2023;1094;1;183
1;10097;03/05/2023;03/05/2023;147;6;184
2;10097;03/05/2023;03/05/2023;333;2;184
3;10097;03/05/2023;03/05/2023;688;2;184
4;10097;03/05/2023;03/05/2023;1272;1;184
5;10097;03/05/2023;03/05/2023;1273;2;184
6;10097;03/05/2023;03/05/2023;1274;1;184
7;10097;03/05/2023;03/05/2023;1304;2;184
8;10097;03/05/2023;03/05/2023;1305;2;184
9;10097;03/05/2023;03/05/2023;1306;2;184
10;10097;03/05/2023;03/05/2023;308;1;184
11;10097;03/05/2023;03/05/2023;1270;1;184
12;10097;03/05/2023;03/05/2023;1302;1;184
13;10097;03/05/2023;03/05/2023;1262;1;184
14;10097;03/05/2023;03/05/2023;1263;1;184
15;10097;03/05/2023;03/05/2023;250;1;184
16;10097;03/05/2023;03/05/2023;1331;1;184
17;10097;03/05/2023;03/05/2023;1327;1;184
18;10097;03/05/2023;03/05/2023;1328;1;184
19;10097;03/05/2023;03/05/2023;1271;1;184
1;10117;03/05/2023;03/05/2023;212;1;185
2;10117;03/05/2023;03/05/2023;922;1;185
3;10117;03/05/2023;03/05/2023;921;1;185
4;10117;03/05/2023;03/05/2023;1011;1;185
5;10117;03/05/2023;03/05/2023;873;1;185
6;10117;03/05/2023;03/05/2023;250;1;185
7;10117;03/05/2023;03/05/2023;912;1;185
8;10117;03/05/2023;03/05/2023;795;1;185
9;10117;03/05/2023;03/05/2023;520;1;185
10;10117;03/05/2023;03/05/2023;147;1;185
11;10117;03/05/2023;03/05/2023;769;1;185
12;10117;03/05/2023;03/05/2023;1196;1;185
13;10117;03/05/2023;03/05/2023;626;1;185
1;10013;09/05/2023;09/05/2023;1252;1;186
2;10013;09/05/2023;09/05/2023;131;1;186
3;10013;09/05/2023;09/05/2023;147;1;186
4;10013;09/05/2023;09/05/2023;1304;1;186
5;10013;09/05/2023;09/05/2023;1305;1;186
6;10013;09/05/2023;09/05/2023;1306;1;186
7;10013;09/05/2023;09/05/2023;1321;1;186
8;10013;09/05/2023;09/05/2023;1270;1;186
9;10013;09/05/2023;09/05/2023;978;1;186
10;10013;09/05/2023;09/05/2023;1286;1;186
11;10013;09/05/2023;09/05/2023;1337;1;186
12;10013;09/05/2023;09/05/2023;1246;1;186
13;10013;09/05/2023;09/05/2023;266;1;186
14;10013;09/05/2023;09/05/2023;1210;1;186
1;10013;09/05/2023;09/05/2023;334;1;187
2;10013;09/05/2023;09/05/2023;349;1;187
3;10013;09/05/2023;09/05/2023;769;1;187
4;10013;09/05/2023;09/05/2023;1302;1;187
1;543;12/05/2023;12/05/2023;1355;1;188
2;543;12/05/2023;12/05/2023;1356;1;188
3;543;12/05/2023;12/05/2023;116;1;188
4;543;12/05/2023;12/05/2023;8;1;188
5;543;12/05/2023;12/05/2023;1306;1;188
6;543;12/05/2023;12/05/2023;688;1;188
1;0;19/05/2023;19/05/2023;1355;2;189
2;0;19/05/2023;19/05/2023;1354;2;189
3;0;19/05/2023;19/05/2023;656;1;189
